2019-08-01 00:00,1.321050000,1.321070000,1.321050000,1.321060000
2019-08-01 00:01,1.321060000,1.321070000,1.321050000,1.321060000
2019-08-01 00:02,1.321060000,1.321060000,1.321050000,1.321050000
2019-08-01 00:03,1.321060000,1.321070000,1.321060000,1.321070000
2019-08-01 00:04,1.321070000,1.321080000,1.321060000,1.321060000
2019-08-01 00:05,1.321050000,1.321070000,1.321050000,1.321050000
2019-08-01 00:06,1.321060000,1.321060000,1.320970000,1.320970000
2019-08-01 00:07,1.320970000,1.3210000,1.320960000,1.320970000
2019-08-01 00:08,1.320970000,1.320980000,1.320910000,1.320910000
2019-08-01 00:09,1.320910000,1.320930000,1.32090000,1.320920000
2019-08-01 00:10,1.320920000,1.320980000,1.320910000,1.320980000
2019-08-01 00:11,1.320970000,1.320990000,1.320970000,1.320980000
2019-08-01 00:12,1.320990000,1.321060000,1.320970000,1.321010000
2019-08-01 00:13,1.321010000,1.321010000,1.320980000,1.320990000
2019-08-01 00:14,1.320990000,1.320990000,1.320970000,1.320990000
2019-08-01 00:15,1.3210000,1.321010000,1.320990000,1.3210000
2019-08-01 00:16,1.3210000,1.3210000,1.320990000,1.3210000
2019-08-01 00:17,1.3210000,1.321070000,1.3210000,1.321060000
2019-08-01 00:18,1.321060000,1.32110000,1.321060000,1.321090000
2019-08-01 00:19,1.321090000,1.321090000,1.321070000,1.321090000
2019-08-01 00:20,1.321090000,1.321260000,1.321090000,1.321250000
2019-08-01 00:21,1.321250000,1.321270000,1.321240000,1.321270000
2019-08-01 00:22,1.321280000,1.321330000,1.321270000,1.321320000
2019-08-01 00:23,1.321340000,1.321340000,1.321250000,1.321270000
2019-08-01 00:24,1.321260000,1.321270000,1.321140000,1.321170000
2019-08-01 00:25,1.321180000,1.321180000,1.321160000,1.321180000
2019-08-01 00:26,1.321180000,1.321180000,1.321130000,1.321150000
2019-08-01 00:27,1.321150000,1.321220000,1.321150000,1.321210000
2019-08-01 00:28,1.321210000,1.321240000,1.321210000,1.321220000
2019-08-01 00:29,1.321220000,1.321230000,1.321220000,1.321230000
2019-08-01 00:30,1.321230000,1.321230000,1.321210000,1.321230000
2019-08-01 00:31,1.321230000,1.321230000,1.321220000,1.321220000
2019-08-01 00:32,1.321220000,1.321290000,1.321220000,1.321280000
2019-08-01 00:33,1.321280000,1.321330000,1.321270000,1.321320000
2019-08-01 00:34,1.321320000,1.321320000,1.321270000,1.321290000
2019-08-01 00:35,1.321280000,1.321280000,1.321250000,1.321270000
2019-08-01 00:36,1.321270000,1.321280000,1.321170000,1.321170000
2019-08-01 00:37,1.321170000,1.321210000,1.321150000,1.321160000
2019-08-01 00:38,1.321170000,1.321210000,1.321140000,1.321160000
2019-08-01 00:39,1.321160000,1.321160000,1.321140000,1.321160000
2019-08-01 00:40,1.321160000,1.321180000,1.321140000,1.321150000
2019-08-01 00:41,1.321140000,1.321150000,1.321140000,1.321150000
2019-08-01 00:42,1.321150000,1.321150000,1.321080000,1.321080000
2019-08-01 00:43,1.321070000,1.32110000,1.321070000,1.321090000
2019-08-01 00:44,1.321080000,1.32110000,1.321080000,1.321090000
2019-08-01 00:45,1.321090000,1.321130000,1.321080000,1.321130000
2019-08-01 00:46,1.321130000,1.321140000,1.321120000,1.321130000
2019-08-01 00:47,1.321120000,1.321130000,1.321120000,1.321120000
2019-08-01 00:48,1.321130000,1.321180000,1.321120000,1.321150000
2019-08-01 00:49,1.321140000,1.321160000,1.321140000,1.321140000
2019-08-01 00:50,1.321140000,1.321150000,1.321120000,1.321120000
2019-08-01 00:51,1.321120000,1.321140000,1.321120000,1.321140000
2019-08-01 00:52,1.321140000,1.321150000,1.321080000,1.321080000
2019-08-01 00:53,1.321090000,1.321090000,1.321070000,1.321070000
2019-08-01 00:54,1.321070000,1.321070000,1.321060000,1.321060000
2019-08-01 00:55,1.321060000,1.321080000,1.320970000,1.320980000
2019-08-01 00:56,1.320980000,1.320990000,1.320910000,1.320910000
2019-08-01 00:57,1.320910000,1.320920000,1.320890000,1.32090000
2019-08-01 00:58,1.320890000,1.320960000,1.320890000,1.320960000
2019-08-01 00:59,1.320960000,1.3210000,1.320840000,1.320840000
2019-08-01 01:00,1.320850000,1.320890000,1.320750000,1.32080000
2019-08-01 01:01,1.320810000,1.320820000,1.320760000,1.320790000
2019-08-01 01:02,1.320780000,1.320790000,1.320780000,1.320780000
2019-08-01 01:03,1.320780000,1.320790000,1.320710000,1.320770000
2019-08-01 01:04,1.320780000,1.320790000,1.320750000,1.320760000
2019-08-01 01:05,1.320760000,1.320780000,1.32070000,1.320710000
2019-08-01 01:06,1.320720000,1.320720000,1.320670000,1.320680000
2019-08-01 01:07,1.320680000,1.320680000,1.320620000,1.320630000
2019-08-01 01:08,1.320630000,1.320630000,1.320620000,1.320620000
2019-08-01 01:09,1.320620000,1.320620000,1.320610000,1.320620000
2019-08-01 01:10,1.320620000,1.320620000,1.320620000,1.320620000
2019-08-01 01:11,1.320620000,1.320740000,1.320610000,1.320740000
2019-08-01 01:12,1.320740000,1.320790000,1.32070000,1.320710000
2019-08-01 01:13,1.320710000,1.320730000,1.32070000,1.320710000
2019-08-01 01:14,1.320710000,1.320820000,1.32070000,1.32080000
2019-08-01 01:15,1.32080000,1.320810000,1.320780000,1.320790000
2019-08-01 01:16,1.320790000,1.32080000,1.320780000,1.320790000
2019-08-01 01:17,1.320790000,1.320820000,1.320760000,1.320760000
2019-08-01 01:18,1.320750000,1.320810000,1.320740000,1.32080000
2019-08-01 01:19,1.32080000,1.320810000,1.320790000,1.320810000
2019-08-01 01:20,1.320810000,1.320810000,1.320730000,1.320770000
2019-08-01 01:21,1.320770000,1.320790000,1.320760000,1.320780000
2019-08-01 01:22,1.320790000,1.32080000,1.320770000,1.32080000
2019-08-01 01:23,1.32080000,1.32080000,1.320790000,1.320790000
2019-08-01 01:24,1.32080000,1.32080000,1.320780000,1.320790000
2019-08-01 01:25,1.320780000,1.320790000,1.320780000,1.320790000
2019-08-01 01:26,1.32080000,1.320810000,1.320790000,1.320810000
2019-08-01 01:27,1.320790000,1.32080000,1.320790000,1.32080000
2019-08-01 01:28,1.320790000,1.32080000,1.320790000,1.320790000
2019-08-01 01:29,1.320790000,1.32080000,1.320780000,1.32080000
2019-08-01 01:30,1.320810000,1.320810000,1.32070000,1.320710000
2019-08-01 01:31,1.320710000,1.320740000,1.32070000,1.320710000
2019-08-01 01:32,1.320710000,1.320740000,1.32070000,1.320720000
2019-08-01 01:33,1.320720000,1.32080000,1.320710000,1.32080000
2019-08-01 01:34,1.32080000,1.320810000,1.320790000,1.320790000
2019-08-01 01:35,1.320790000,1.320840000,1.320790000,1.320810000
2019-08-01 01:36,1.320820000,1.320830000,1.320790000,1.32080000
2019-08-01 01:37,1.320790000,1.320810000,1.320790000,1.32080000
2019-08-01 01:38,1.320810000,1.320820000,1.320810000,1.320810000
2019-08-01 01:39,1.320810000,1.320870000,1.32080000,1.320830000
2019-08-01 01:40,1.320840000,1.320960000,1.320840000,1.320910000
2019-08-01 01:41,1.32090000,1.320970000,1.320890000,1.320930000
2019-08-01 01:42,1.320930000,1.321090000,1.320920000,1.321070000
2019-08-01 01:43,1.321080000,1.321080000,1.321050000,1.321060000
2019-08-01 01:44,1.321060000,1.321080000,1.321060000,1.321060000
2019-08-01 01:45,1.321070000,1.321130000,1.321060000,1.321090000
2019-08-01 01:46,1.321080000,1.321130000,1.321060000,1.321090000
2019-08-01 01:47,1.321090000,1.32110000,1.3210000,1.321050000
2019-08-01 01:48,1.321060000,1.321090000,1.321040000,1.321090000
2019-08-01 01:49,1.321080000,1.321150000,1.321070000,1.321080000
2019-08-01 01:50,1.321080000,1.321080000,1.320970000,1.320980000
2019-08-01 01:51,1.320970000,1.321040000,1.320970000,1.321020000
2019-08-01 01:52,1.321060000,1.321090000,1.321050000,1.321070000
2019-08-01 01:53,1.321080000,1.32110000,1.321050000,1.321060000
2019-08-01 01:54,1.321060000,1.321090000,1.321050000,1.321070000
2019-08-01 01:55,1.321070000,1.321080000,1.321060000,1.321060000
2019-08-01 01:56,1.321070000,1.321070000,1.321050000,1.321060000
2019-08-01 01:57,1.321050000,1.321070000,1.321050000,1.321060000
2019-08-01 01:58,1.321060000,1.321060000,1.321050000,1.321060000
2019-08-01 01:59,1.321060000,1.321070000,1.321020000,1.321020000
2019-08-01 02:00,1.321020000,1.321060000,1.320980000,1.320990000
2019-08-01 02:01,1.321020000,1.321030000,1.320710000,1.320740000
2019-08-01 02:02,1.320740000,1.320840000,1.320720000,1.320810000
2019-08-01 02:03,1.320790000,1.320880000,1.320790000,1.320810000
2019-08-01 02:04,1.32080000,1.32080000,1.320720000,1.320720000
2019-08-01 02:05,1.320720000,1.320750000,1.320630000,1.320630000
2019-08-01 02:06,1.320640000,1.320850000,1.320620000,1.320820000
2019-08-01 02:07,1.320820000,1.320850000,1.320820000,1.320820000
2019-08-01 02:08,1.320810000,1.320830000,1.320660000,1.320720000
