2019-06-02 17:00,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:01,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:02,1.351730000,1.351780000,1.351730000,1.351780000
2019-06-02 17:03,1.351760000,1.351760000,1.351730000,1.351730000
2019-06-02 17:04,1.351740000,1.351760000,1.351740000,1.351760000
2019-06-02 17:05,1.351770000,1.351770000,1.351760000,1.351760000
2019-06-02 17:06,1.351740000,1.351740000,1.351730000,1.351730000
2019-06-02 17:07,1.351730000,1.351750000,1.351730000,1.351750000
2019-06-02 17:08,1.351750000,1.351750000,1.351730000,1.351730000
2019-06-02 17:09,1.351730000,1.351740000,1.351730000,1.351740000
2019-06-02 17:10,1.351740000,1.351990000,1.351730000,1.351730000
2019-06-02 17:11,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:12,1.351740000,1.351740000,1.351730000,1.351730000
2019-06-02 17:13,1.351740000,1.351740000,1.351730000,1.351740000
2019-06-02 17:14,1.351730000,1.351740000,1.351730000,1.351730000
2019-06-02 17:15,1.351740000,1.351740000,1.351730000,1.351740000
2019-06-02 17:16,1.351740000,1.351740000,1.351730000,1.351730000
2019-06-02 17:17,1.351730000,1.351740000,1.351730000,1.351740000
2019-06-02 17:18,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:19,1.351730000,1.351740000,1.351730000,1.351740000
2019-06-02 17:20,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:21,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:22,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:23,1.351730000,1.351740000,1.351730000,1.351740000
2019-06-02 17:24,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:25,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:26,1.351740000,1.351740000,1.351730000,1.351730000
2019-06-02 17:27,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:28,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:29,1.351730000,1.351740000,1.351730000,1.351730000
2019-06-02 17:30,1.351730000,1.351740000,1.351730000,1.351730000
2019-06-02 17:31,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:32,1.351740000,1.351770000,1.351740000,1.351770000
2019-06-02 17:33,1.351780000,1.351780000,1.351740000,1.351740000
2019-06-02 17:34,1.351730000,1.351730000,1.351730000,1.351730000
2019-06-02 17:35,1.351740000,1.351750000,1.351740000,1.351750000
2019-06-02 17:36,1.351740000,1.351750000,1.351740000,1.351750000
2019-06-02 17:37,1.351740000,1.351750000,1.351740000,1.351740000
2019-06-02 17:38,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:39,1.351730000,1.351750000,1.351730000,1.351740000
2019-06-02 17:40,1.351750000,1.351750000,1.351740000,1.351740000
2019-06-02 17:41,1.351750000,1.351960000,1.351730000,1.351960000
2019-06-02 17:42,1.351990000,1.352120000,1.351730000,1.351730000
2019-06-02 17:43,1.351730000,1.351760000,1.351730000,1.351750000
2019-06-02 17:44,1.351750000,1.351760000,1.351750000,1.351750000
2019-06-02 17:45,1.351760000,1.351760000,1.351740000,1.351760000
2019-06-02 17:46,1.351750000,1.351760000,1.351740000,1.351750000
2019-06-02 17:47,1.351760000,1.351760000,1.351750000,1.351750000
2019-06-02 17:48,1.35180000,1.351870000,1.351740000,1.351760000
2019-06-02 17:49,1.351770000,1.351770000,1.351750000,1.351750000
2019-06-02 17:50,1.351750000,1.351760000,1.351720000,1.351720000
2019-06-02 17:51,1.351720000,1.352150000,1.351720000,1.351760000
2019-06-02 17:52,1.351770000,1.351770000,1.351740000,1.351740000
2019-06-02 17:53,1.351750000,1.351750000,1.351730000,1.351740000
2019-06-02 17:54,1.351730000,1.351740000,1.351730000,1.351730000
2019-06-02 17:55,1.351740000,1.351740000,1.351730000,1.351740000
2019-06-02 17:56,1.351740000,1.351740000,1.351730000,1.351730000
2019-06-02 17:57,1.351730000,1.351740000,1.351730000,1.351740000
2019-06-02 17:58,1.351740000,1.351740000,1.351740000,1.351740000
2019-06-02 17:59,1.351740000,1.351770000,1.35170000,1.35170000
2019-06-02 18:00,1.35170000,1.351840000,1.35170000,1.351820000
2019-06-02 18:01,1.351830000,1.35190000,1.351760000,1.351870000
2019-06-02 18:02,1.351860000,1.351870000,1.351810000,1.351850000
2019-06-02 18:03,1.351870000,1.35190000,1.351830000,1.351850000
2019-06-02 18:04,1.351840000,1.351950000,1.351820000,1.351840000
2019-06-02 18:05,1.351870000,1.351990000,1.351830000,1.351990000
2019-06-02 18:06,1.351980000,1.352010000,1.351930000,1.3520000
2019-06-02 18:07,1.351980000,1.352030000,1.351960000,1.351980000
2019-06-02 18:08,1.351980000,1.3520000,1.351880000,1.351890000
2019-06-02 18:09,1.35190000,1.351930000,1.351890000,1.35190000
2019-06-02 18:10,1.35190000,1.351930000,1.35190000,1.351920000
2019-06-02 18:11,1.351930000,1.351980000,1.351920000,1.351970000
2019-06-02 18:12,1.351970000,1.351980000,1.351880000,1.351980000
2019-06-02 18:13,1.3520000,1.3520000,1.351940000,1.351980000
2019-06-02 18:14,1.3520000,1.352120000,1.351980000,1.352110000
2019-06-02 18:15,1.352110000,1.352110000,1.352090000,1.35210000
2019-06-02 18:16,1.352090000,1.35210000,1.351990000,1.352030000
2019-06-02 18:17,1.352050000,1.352050000,1.352010000,1.352040000
2019-06-02 18:18,1.352020000,1.352110000,1.352010000,1.35210000
2019-06-02 18:19,1.352090000,1.352220000,1.352070000,1.352190000
2019-06-02 18:20,1.352160000,1.352350000,1.352150000,1.352330000
2019-06-02 18:21,1.352340000,1.352450000,1.352260000,1.352340000
2019-06-02 18:22,1.352320000,1.352330000,1.352170000,1.352260000
2019-06-02 18:23,1.352250000,1.352380000,1.352250000,1.352340000
2019-06-02 18:24,1.352390000,1.352460000,1.35230000,1.35230000
2019-06-02 18:25,1.352310000,1.352320000,1.352230000,1.352240000
2019-06-02 18:26,1.352240000,1.352330000,1.352210000,1.35230000
2019-06-02 18:27,1.35230000,1.35230000,1.352240000,1.352250000
2019-06-02 18:28,1.352260000,1.352450000,1.352250000,1.352320000
